ID,Date,Game,Earnings,Players,Tournaments
5827,2020-02-01,Samurai Shodown (2019),1350.0,3,1
5828,2020-02-01,Tekken 7,1302.22,8,2
5829,2020-02-01,Lichess,1100.0,8,2
5830,2020-02-01,Street Fighter V: Champion Edition,1000.0,4,1
5831,2020-02-01,Under Night In-Birth Exe:Late[cl-r],1000.0,4,1
5832,2020-02-01,King of Fighters XIV,920.0,3,1
5833,2020-02-01,King of Fighters XIII,480.0,3,1
5834,2020-02-01,King of Fighters 2002 Unlimited Match,380.0,3,1
5835,2020-02-01,Super Smash Bros.,377.18,4,1
5836,2020-02-01,Xonotic,298.38,23,1
5837,2020-02-01,Under Night In-Birth EXE: Late[st],256.89,3,1
5838,2020-02-01,Street Fighter V: Arcade Edition,249.33,3,1
5839,2020-02-01,Guilty Gear Xrd REV 2,204.0,3,1
5840,2020-02-01,Garou: Mark of the Wolves,180.0,3,1
5841,2020-02-01,Artifact,150.0,6,3
5842,2020-02-01,Magical Drop III,130.0,3,1
5843,2020-02-01,Samurai Shodown V Special,130.0,3,1
5844,2020-02-01,Brawlhalla,53.6,6,1
5845,2020-03-01,Rocket League,1046224.2,152,9
5846,2020-03-01,Dota 2,905260.0,228,15
5847,2020-03-01,Counter-Strike: Global Offensive,706302.6,407,36
5848,2020-03-01,PLAYERUNKNOWNS BATTLEGROUNDS,566036.2,255,8
5849,2020-03-01,Hearthstone,505100.0,144,3
5850,2020-03-01,CrossFire,458066.52,0,1
5851,2020-03-01,StarCraft II,442345.6,111,39
5852,2020-03-01,Gears 5,364000.0,101,5
5853,2020-03-01,Apex Legends,350000.0,178,9
5854,2020-03-01,Rainbow Six Siege,348771.9,241,12
5855,2020-03-01,Call of Duty: Warzone,298050.0,186,7
5856,2020-03-01,Fortnite,225000.0,334,10
5857,2020-03-01,League of Legends,192944.13,231,9
5858,2020-03-01,Teamfight Tactics,150250.0,16,1
5859,2020-03-01,Call of Duty: Modern Warfare,103000.0,30,2
5860,2020-03-01,Mortal Kombat 11,100000.0,16,1
5861,2020-03-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,99050.0,166,4
5862,2020-03-01,Age of Empires II,81020.81,52,15
5863,2020-03-01,Brawlhalla,70020.1,107,13
5864,2020-03-01,Brawl Stars,56250.0,21,1
5865,2020-03-01,Super Smash Bros. Ultimate,38175.85,89,17
5866,2020-03-01,rFactor 2,33950.36,7,5
5867,2020-03-01,Street Fighter V: Champion Edition,32628.66,6,1
5868,2020-03-01,Free Fire,20671.64,15,1
5869,2020-03-01,WarCraft III: Reforged,14222.04,27,18
5870,2020-03-01,Farming Simulator 19,13205.82,24,1
5871,2020-03-01,Legends of Runeterra,13203.89,6,2
5872,2020-03-01,iRacing.com,7898.0,73,5
5873,2020-03-01,Diabotical,5535.93,46,13
5874,2020-03-01,TrackMania 2: Stadium,5414.63,33,13
5875,2020-03-01,Heroes of the Storm,5395.0,24,2
5876,2020-03-01,FIFA 20,5000.72,4,4
5877,2020-03-01,Shadowverse,3800.0,8,1
5878,2020-03-01,Age of Empires III,3727.0,21,4
5879,2020-03-01,Super Smash Bros. Melee,3580.0,18,4
5880,2020-03-01,Lichess,2100.0,11,3
5881,2020-03-01,Chess.com,2000.02,14,2
5882,2020-03-01,Unreal Tournament (2016),1871.41,16,1
5883,2020-03-01,Tekken 7,1378.44,8,1
5884,2020-03-01,StarCraft: Brood War,1000.0,4,1
5885,2020-03-01,Super Smash Bros. Brawl,770.0,11,3
5886,2020-03-01,Team Fortress 2,570.0,24,1
5887,2020-03-01,Quake Champions,500.0,20,2
5888,2020-03-01,Super Smash Bros. for Wii U,490.0,3,1
5889,2020-03-01,Super Smash Bros.,190.0,3,1
5890,2020-03-01,Xonotic,22.29,18,1
5891,2020-04-01,Counter-Strike: Global Offensive,2049939.78,600,39
5892,2020-04-01,Fortnite,1411700.0,548,14
5893,2020-04-01,League of Legends,1104168.74,426,12
5894,2020-04-01,Dota 2,623956.0,345,20
5895,2020-04-01,Rainbow Six Siege,492749.4,135,4
5896,2020-04-01,Arena of Valor,308261.41,40,1
5897,2020-04-01,Rocket League,299118.22,99,10
5898,2020-04-01,PLAYERUNKNOWNS BATTLEGROUNDS,284360.0,95,6
5899,2020-04-01,Call of Duty: Warzone,247900.07,63,12
5900,2020-04-01,Call of Duty: Modern Warfare,208000.0,45,5
5901,2020-04-01,Apex Legends,201000.0,232,17
5902,2020-04-01,Hearthstone,161100.0,57,8
5903,2020-04-01,Gears 5,89000.0,65,3
5904,2020-04-01,StarCraft: Brood War,67260.0,31,2
5905,2020-04-01,VALORANT,60580.8,292,51
5906,2020-04-01,Escape from Tarkov,54600.0,96,2
5907,2020-04-01,Forza Motorsport 7,49000.0,48,1
5908,2020-04-01,chess24,45400.0,16,1
5909,2020-04-01,rFactor 2,41977.5,5,3
5910,2020-04-01,Chess.com,22980.81,84,7
5911,2020-04-01,WarCraft III: Reforged,19451.65,28,10
5912,2020-04-01,StarCraft II,17322.51,76,37
5913,2020-04-01,Brawlhalla,15000.0,51,5
5914,2020-04-01,Farming Simulator 19,12909.95,24,1
5915,2020-04-01,Team Fortress 2,9496.0,110,4
5916,2020-04-01,Super Smash Bros. Ultimate,5500.0,42,9
5917,2020-04-01,FIFA 20,5000.0,4,2
5918,2020-04-01,TrackMania 2: Stadium,4421.32,92,20
5919,2020-04-01,Age of Empires II,4390.0,26,9
5920,2020-04-01,Super Smash Bros. Melee,3004.69,9,2
5921,2020-04-01,Lichess,1100.0,8,2
5922,2020-04-01,Clash Royale,1000.0,3,1
5923,2020-04-01,Assetto Corsa Competizione,708.0,2,1
5924,2020-04-01,Tetr.io,308.27,3,1
5925,2020-04-01,Unreal Tournament (2016),270.53,12,1
5926,2020-04-01,Age of Empires Online,200.0,3,1
5927,2020-04-01,Puyo Puyo Tetris,184.5,3,1
5928,2020-04-01,Xonotic,141.54,30,3
5929,2020-04-01,Artifact,60.0,7,2
5930,2020-05-01,Fortnite,2209400.0,401,21
5931,2020-05-01,League of Legends,1525177.82,340,10
5932,2020-05-01,Dota 2,1102589.17,311,21
5933,2020-05-01,Counter-Strike: Global Offensive,920992.13,694,48
5934,2020-05-01,PLAYERUNKNOWNS BATTLEGROUNDS,490066.0,324,9
5935,2020-05-01,chess24,282476.21,27,3
5936,2020-05-01,Overwatch,225000.0,120,2
5937,2020-05-01,Chess.com,215230.69,180,13
5938,2020-05-01,Call of Duty: Modern Warfare,214722.0,54,7
5939,2020-05-01,Rocket League,208573.4,107,13
5940,2020-05-01,Apex Legends,206000.0,249,22
5941,2020-05-01,Call of Duty: Warzone,202000.0,68,11
5942,2020-05-01,VALORANT,135371.36,292,41
5943,2020-05-01,Paladins,123000.0,90,3
5944,2020-05-01,Clash Royale,105000.0,39,2
5945,2020-05-01,Lichess,102100.0,17,4
5946,2020-05-01,Legends of Runeterra,100000.0,16,2
5947,2020-05-01,Rainbow Six Siege,93477.91,101,3
5948,2020-05-01,Hearthstone,80550.0,52,4
5949,2020-05-01,Gears 5,71000.0,40,1
5950,2020-05-01,Quake Champions,50000.0,24,1
5951,2020-05-01,iRacing.com,41799.0,84,3
5952,2020-05-01,StarCraft II,35468.0,68,31
5953,2020-05-01,Gwent,29200.0,8,1
5954,2020-05-01,WarCraft III: Reforged,26659.02,25,10
5955,2020-05-01,Age of Empires II,24199.29,25,9
5956,2020-05-01,Playchess.com,23014.86,33,1
5957,2020-05-01,rFactor 2,16837.0,22,1
5958,2020-05-01,Farming Simulator 19,12931.73,24,1
5959,2020-05-01,Super Smash Bros. Ultimate,11300.0,49,10
5960,2020-05-01,StarCraft: Brood War,5265.0,3,1
5961,2020-05-01,Teamfight Tactics,4779.0,7,1
5962,2020-05-01,RaceRoom Racing Experience,4290.0,21,4
5963,2020-05-01,PLAYERUNKNOWN'S BATTLEGROUNDS Mobile,4000.0,40,4
5964,2020-05-01,Prophecy,3000.0,23,3
5965,2020-05-01,Soul Calibur VI,3000.0,7,3
5966,2020-05-01,TrackMania 2: Stadium,2478.58,43,11
5967,2020-05-01,Melty Blood: Actress Again Current Code,2432.76,18,6
5968,2020-05-01,Age of Empires III,2366.0,29,1
5969,2020-05-01,Tetr.io,951.92,6,3
5970,2020-05-01,Brawlhalla,500.0,10,2
5971,2020-05-01,Puyo Puyo Tetris,437.29,5,2
5972,2020-05-01,Assetto Corsa Competizione,236.0,2,2
5973,2020-05-01,Artifact,194.4,10,5
5974,2020-05-01,Xonotic,131.74,30,3
5975,2020-05-01,Beat Aim,70.0,3,1
5976,2020-06-01,Counter-Strike: Global Offensive,1900486.26,778,54
5977,2020-06-01,Dota 2,896917.98,314,15
5978,2020-06-01,Hearthstone,513000.0,127,3
5979,2020-06-01,VALORANT,358980.03,706,56
5980,2020-06-01,StarCraft II,280680.0,136,25
5981,2020-06-01,Call of Duty: Warzone,271263.3,202,11
5982,2020-06-01,Lichess,267100.0,19,4
5983,2020-06-01,Free Fire,245107.47,152,3
5984,2020-06-01,Call of Duty: Modern Warfare,208000.0,40,5
5985,2020-06-01,chess24,150000.0,12,1
5986,2020-06-01,WarCraft III: Reforged,122888.84,29,1
5987,2020-06-01,PLAYERUNKNOWNS BATTLEGROUNDS,112605.6,264,5
5988,2020-06-01,CrossFire,100320.0,40,1
5989,2020-06-01,Fortnite,100000.0,66,3
5990,2020-06-01,Overwatch,100000.0,54,2
5991,2020-06-01,Rocket League,90857.64,92,14
5992,2020-06-01,FIFA 20,76000.0,16,1
5993,2020-06-01,Chess.com,72300.0,65,7
5994,2020-06-01,Apex Legends,63519.05,108,14
5995,2020-06-01,Paladins,49999.98,30,1
5996,2020-06-01,Rainbow Six Siege,44000.0,20,1
5997,2020-06-01,Age of Empires II,26203.95,69,20
5998,2020-06-01,Gwent,22000.0,8,1
5999,2020-06-01,Tekken 7,18688.2,20,6
6000,2020-06-01,StarCraft: Brood War,14468.94,29,3
6001,2020-06-01,TrackMania 2: Stadium,10080.37,60,21
6002,2020-06-01,Internet Chess Club,10000.0,6,1
6003,2020-06-01,Prophecy,10000.0,9,1
6004,2020-06-01,Super Smash Bros. Ultimate,9490.22,46,9
6005,2020-06-01,Assetto Corsa,8776.8,20,2
6006,2020-06-01,Old School Runescape,7004.2,12,1
6007,2020-06-01,Legends of Runeterra,5277.14,8,1
6008,2020-06-01,Soul Calibur VI,5100.0,14,6
6009,2020-06-01,iRacing.com,2451.0,41,1
6010,2020-06-01,Super Smash Bros. Melee,2200.0,15,2
6011,2020-06-01,rFactor 2,1977.5,3,1
6012,2020-06-01,Playchess.com,990.37,44,3
6013,2020-06-01,SLAYERS FOR HIRE,500.0,8,1
6014,2020-06-01,Skullgirls 2nd Encore,450.0,3,1
6015,2020-06-01,Artifact,385.45,10,4
6016,2020-06-01,Puyo Puyo Tetris,309.4,6,2
6017,2020-06-01,Lethal League Blaze,300.0,6,2
6018,2020-06-01,Punch Planet,300.0,3,1
6019,2020-06-01,Slap City,300.0,3,1
6020,2020-06-01,Duck Game,250.0,3,1
6021,2020-06-01,Fantasy Strike,250.0,8,1
6022,2020-06-01,Assetto Corsa Competizione,236.0,4,2
6023,2020-06-01,Maiden & Spell,200.0,3,1
6024,2020-06-01,Naruto: Gekitou Ninja Taisen! 4,200.0,3,1
6025,2020-06-01,Pokkén Tournament DX,200.0,3,1
6026,2020-06-01,Tetr.io,200.0,3,1
6027,2020-06-01,Quake Champions,179.03,6,2
6028,2020-06-01,Def Jam: Fight for NY,170.0,3,1
6029,2020-06-01,Dead or Alive 6,160.0,3,1
6030,2020-06-01,Kill la Kill the Game: IF,150.0,3,1
6031,2020-06-01,Rivals of Aether,150.0,6,2
6032,2020-06-01,Trackmania Turbo,112.5,3,1
6033,2020-06-01,Acceleration of SUGURI 2,100.0,3,1
6034,2020-06-01,Beat Aim,100.0,4,1
6035,2020-06-01,Schwarzerblitz,100.0,3,1
6036,2020-06-01,Street Fighter III: 3rd Strike,100.0,3,1
6037,2020-06-01,Twinkle Star Sprites,100.0,3,1
6038,2020-06-01,Guilty Gear Xrd REV 2,80.0,3,1
6039,2020-06-01,Catherine,75.0,3,1
6040,2020-06-01,Puyo Puyo Champions,75.0,3,1
6041,2020-06-01,Digimon Rumble Arena,70.0,3,1
6042,2020-06-01,Pocket Rumble,60.0,3,1
6043,2020-06-01,TrackMania Nations Forever,56.3,3,1
6044,2020-06-01,Arcana Heart 3: Love Max Six Stars!!!!!,50.0,3,1
6045,2020-06-01,ARMS,50.0,3,1
6046,2020-06-01,Dengeki Bunko: Fighting Climax Ignition,50.0,3,1
6047,2020-06-01,Fight of Animals,50.0,3,1
6048,2020-06-01,HYPERFIGHT,50.0,3,1
6049,2020-06-01,JoJo's Bizarre Adventure: Heritage for the Future,50.0,3,1
